Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.239.52.128,175,9
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.239.43.43,173,11
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.240.242.116,188,12
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.240.242.91,173,13
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.240.242.90,181,14
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.240.242.67,175,15
Sun,14:56:51,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.64.16.184,175,17
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.64.0.191,175,18
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.64.2.48,175,19
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,15:02:34,Asia-Northeast-1,US-West-2,175.41.128.204,16,1
Sun,15:02:34,Asia-Northeast-1,US-West-2,100.66.0.250,15,2
Sun,15:02:34,Asia-Northeast-1,US-West-2,100.66.0.59,14,3
Sun,15:02:34,Asia-Northeast-1,US-West-2,100.65.0.1,0,4
Sun,15:02:34,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,15:02:34,Asia-Northeast-1,US-West-2,52.93.9.94,183,6
Sun,15:02:34,Asia-Northeast-1,US-West-2,52.93.9.63,180,7
Sun,15:02:34,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,15:02:34,Asia-Northeast-1,US-West-2,54.239.52.128,173,9
Sun,15:02:34,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,15:02:34,Asia-Northeast-1,US-West-2,54.239.43.43,173,11
Sun,15:02:34,Asia-Northeast-1,US-West-2,54.240.242.36,1142,12
